Habitat,Phase,Date,Channel,Treatment,Taxon,Abundance
RUN,pre,27/07/2015,5,nf,Elmis.aenea,1
RUN,pre,27/07/2015,5,nf,Gammarus.pulex,181
RUN,pre,27/07/2015,5,nf,Oligochaeta.indet,3
RUN,pre,27/07/2015,5,nf,Oreodytes.sanmarkii,1
RUN,pre,27/07/2015,5,nf,Orthocladiinae.indet,1
RUN,pre,27/07/2015,5,nf,Prodiamesa.olivacea,1
RUN,pre,27/07/2015,5,nf,Simuliidae.indet,6
RUN,pre,27/07/2015,5,nf,Tanypodinae.indet,1
RIF,pre,27/07/2015,6,nf,Amphinemura.standfussi,16
RIF,pre,27/07/2015,6,nf,Asellus.aquaticus,2
RIF,pre,27/07/2015,6,nf,Baetis.rhodani,133
RIF,pre,27/07/2015,6,nf,Chironomini.indet,60
RIF,pre,27/07/2015,6,nf,Dugesia.gonocephala,1
RIF,pre,27/07/2015,6,nf,Serratella.ignita,2
RIF,pre,27/07/2015,6,nf,Gammarus.pulex,58
RIF,pre,27/07/2015,6,nf,Hydracnidia.indet,2
RIF,pre,27/07/2015,6,nf,Hydropsyche.sp,1
RIF,pre,27/07/2015,6,nf,Leuctra.fusca.digitata,18
RIF,pre,27/07/2015,6,nf,Leuctra.hippopus,29
RIF,pre,27/07/2015,6,nf,Nemoura.sp,5
RIF,pre,27/07/2015,6,nf,Oligochaeta.indet,5
RIF,pre,27/07/2015,6,nf,Orthocladiinae.indet,12
RIF,pre,27/07/2015,6,nf,Simuliidae.indet,10
RIF,pre,27/07/2015,6,nf,Tanypodinae.indet,3
RIF,pre,27/07/2015,6,nf,Tipulidae.sp,1
RUN,pre,27/07/2015,6,nf,Asellus.aquaticus,1
RUN,pre,27/07/2015,6,nf,Baetis.rhodani,61
RUN,pre,27/07/2015,6,nf,Chironomini.indet,4
RUN,pre,27/07/2015,6,nf,Dicranota.sp,1
RUN,pre,27/07/2015,6,nf,Dysticidae.sp.larva,1
RUN,pre,27/07/2015,6,nf,Ecclisopteryx.dalecarlica,2
RUN,pre,27/07/2015,6,nf,Gammarus.pulex,77
RUN,pre,27/07/2015,6,nf,Leuctra.fusca.digitata,1
RUN,pre,27/07/2015,6,nf,Leuctra.hippopus,2
RUN,pre,27/07/2015,6,nf,Nemoura.sp,1
RUN,pre,27/07/2015,6,nf,Oligochaeta.indet,1
RUN,pre,27/07/2015,6,nf,Orthocladiinae.indet,5
RUN,pre,27/07/2015,6,nf,Prodiamesa.olivacea,2
RUN,pre,27/07/2015,6,nf,Simuliidae.indet,2
RUN,pre,27/07/2015,6,nf,Tanypodinae.indet,3
RIF,pre,27/07/2015,7,nf,Amphinemura.standfussi,5
RIF,pre,27/07/2015,7,nf,Baetis.rhodani,62
RIF,pre,27/07/2015,7,nf,Chironomini.indet,14
RIF,pre,27/07/2015,7,nf,Gammarus.pulex,34
RIF,pre,27/07/2015,7,nf,Hydracnidia.indet,4
RIF,pre,27/07/2015,7,nf,Leuctra.fusca.digitata,6
RIF,pre,27/07/2015,7,nf,Leuctra.hippopus,4
RIF,pre,27/07/2015,7,nf,Nemoura.sp,3
RIF,pre,27/07/2015,7,nf,Oligochaeta.indet,20
RIF,pre,27/07/2015,7,nf,Orthocladiinae.indet,7
RIF,pre,27/07/2015,7,nf,Radix.balthica,1
RIF,pre,27/07/2015,7,nf,Rhyacophila.fasciata,1
RIF,pre,27/07/2015,7,nf,Simuliidae.indet,7
RIF,pre,27/07/2015,7,nf,Tanypodinae.indet,1
RUN,pre,27/07/2015,7,nf,Baetis.rhodani,63
RUN,pre,27/07/2015,7,nf,Chironomini.indet,3
RUN,pre,27/07/2015,7,nf,Dicranota.sp,1
RUN,pre,27/07/2015,7,nf,Gammarus.pulex,67
RUN,pre,27/07/2015,7,nf,Oligochaeta.indet,2
RUN,pre,27/07/2015,7,nf,Orthocladiinae.indet,3
RUN,pre,27/07/2015,7,nf,Rhyacophila.sp,1
RUN,pre,27/07/2015,7,nf,Tipulidae.sp,1
RIF,pre,27/07/2015,8,nf,Amphinemura.standfussi,1
RIF,pre,27/07/2015,8,nf,Baetis.rhodani,53
RIF,pre,27/07/2015,8,nf,Chironomini.indet,18
RIF,pre,27/07/2015,8,nf,Serratella.ignita,1
RIF,pre,27/07/2015,8,nf,Gammarus.pulex,27
RIF,pre,27/07/2015,8,nf,Hydracnidia.indet,1
RIF,pre,27/07/2015,8,nf,Hydropsyche.sp,1
RIF,pre,27/07/2015,8,nf,Leuctra.fusca.digitata,3
RIF,pre,27/07/2015,8,nf,Leuctra.hippopus,1
RIF,pre,27/07/2015,8,nf,Nemoura.sp,2
RIF,pre,27/07/2015,8,nf,Orthocladiinae.indet,3
RIF,pre,27/07/2015,8,nf,Rhyacophila.fasciata,2
RUN,pre,27/07/2015,8,nf,Baetis.rhodani,29
RUN,pre,27/07/2015,8,nf,Chironomini.indet,4
RUN,pre,27/07/2015,8,nf,Gammarus.pulex,159
RUN,pre,27/07/2015,8,nf,Hydracnidia.indet,2
RUN,pre,27/07/2015,8,nf,Oligochaeta.indet,2
RUN,pre,27/07/2015,8,nf,Oreodytes.sanmarkii,1
RUN,pre,27/07/2015,8,nf,Orthocladiinae.indet,4
RUN,pre,27/07/2015,8,nf,Pisidium.sp,2
RUN,pre,27/07/2015,8,nf,Tanypodinae.indet,6
RIF,pre,27/07/2015,9,nf,Amphinemura.standfussi,2
RIF,pre,27/07/2015,9,nf,Baetis.rhodani,37
RIF,pre,27/07/2015,9,nf,Chironomini.indet,10
RIF,pre,27/07/2015,9,nf,Gammarus.pulex,19
RIF,pre,27/07/2015,9,nf,Hydraena.gracilis,1
RIF,pre,27/07/2015,9,nf,Leuctra.fusca.digitata,4
RIF,pre,27/07/2015,9,nf,Leuctra.hippopus,2
RIF,pre,27/07/2015,9,nf,Nemoura.sp,6
RIF,pre,27/07/2015,9,nf,Oligochaeta.indet,4
RIF,pre,27/07/2015,9,nf,Orthocladiinae.indet,4
RIF,pre,27/07/2015,9,nf,Simuliidae.indet,1
RIF,pre,27/07/2015,9,nf,Tipulidae.sp,1
RUN,pre,27/07/2015,9,nf,Baetis.rhodani,51
RUN,pre,27/07/2015,9,nf,Chironomini.indet,3
RUN,pre,27/07/2015,9,nf,Dicranota.sp,2
RUN,pre,27/07/2015,9,nf,Gammarus.pulex,119
RUN,pre,27/07/2015,9,nf,Glossiphonia.complanata,1
RUN,pre,27/07/2015,9,nf,Nemoura.sp,1
RUN,pre,27/07/2015,9,nf,Oligochaeta.indet,2
RUN,pre,27/07/2015,9,nf,Orthocladiinae.indet,1
RUN,pre,27/07/2015,9,nf,Pisidium.sp,2
RUN,pre,27/07/2015,9,nf,Prodiamesa.olivacea,1
RIF,pre,27/07/2015,10,nf,Baetis.rhodani,164
RIF,pre,27/07/2015,10,nf,Chironomini.indet,9
RIF,pre,27/07/2015,10,nf,Elmis.aenea,1
RIF,pre,27/07/2015,10,nf,Eriopterinae.indet,1
RIF,pre,27/07/2015,10,nf,Gammarus.pulex,85
RIF,pre,27/07/2015,10,nf,Hydracnidia.indet,3
RIF,pre,27/07/2015,10,nf,Leuctra.fusca.digitata,2
RIF,pre,27/07/2015,10,nf,Leuctra.hippopus,7
RIF,pre,27/07/2015,10,nf,Nemoura.sp,4
RIF,pre,27/07/2015,10,nf,Oligochaeta.indet,2
RIF,pre,27/07/2015,10,nf,Orthocladiinae.indet,5
RIF,pre,27/07/2015,10,nf,Simuliidae.indet,3
RIF,pre,27/07/2015,10,nf,Tanypodinae.indet,1
RUN,pre,27/07/2015,10,nf,Asellus.aquaticus,1
RUN,pre,27/07/2015,10,nf,Baetis.rhodani,27
RUN,pre,27/07/2015,10,nf,Elmis.aenea,1
RUN,pre,27/07/2015,10,nf,Gammarus.pulex,121
RUN,pre,27/07/2015,10,nf,Leuctra.fusca.digitata,1
RUN,pre,27/07/2015,10,nf,Nemoura.sp,4
RUN,pre,27/07/2015,10,nf,Orthocladiinae.indet,1
RUN,pre,27/07/2015,10,nf,Pisidium.sp,2
RUN,pre,27/07/2015,10,nf,Prodiamesa.olivacea,1
RUN,pre,27/07/2015,10,nf,Tanypodinae.indet,3
RIF,pre,27/07/2015,11,nf,Amphinemura.standfussi,6
RIF,pre,27/07/2015,11,nf,Baetis.rhodani,88
RIF,pre,27/07/2015,11,nf,Chironomini.indet,28
RIF,pre,27/07/2015,11,nf,Serratella.ignita,1
RIF,pre,27/07/2015,11,nf,Gammarus.pulex,64
RIF,pre,27/07/2015,11,nf,Hydracnidia.indet,1
RIF,pre,27/07/2015,11,nf,Hydropsyche.sp,1
RIF,pre,27/07/2015,11,nf,Leuctra.fusca.digitata,17
RIF,pre,27/07/2015,11,nf,Leuctra.hippopus,4
RIF,pre,27/07/2015,11,nf,Nemoura.sp,4
RIF,pre,27/07/2015,11,nf,Orthocladiinae.indet,10
RIF,pre,27/07/2015,11,nf,Simuliidae.indet,4
RUN,pre,27/07/2015,11,nf,Baetis.rhodani,33
RUN,pre,27/07/2015,11,nf,Dicranota.sp,1
RUN,pre,27/07/2015,11,nf,Serratella.ignita,1
RUN,pre,27/07/2015,11,nf,Gammarus.pulex,89
RUN,pre,27/07/2015,11,nf,Leuctra.fusca.digitata,5
RUN,pre,27/07/2015,11,nf,Oligochaeta.indet,2
RUN,pre,27/07/2015,11,nf,Orthocladiinae.indet,3
RUN,pre,27/07/2015,11,nf,Tanypodinae.indet,5
RUN,pre,27/07/2015,11,nf,Tipulidae.sp,1
RIF,pre,27/07/2015,12,nf,Amphinemura.standfussi,2
RIF,pre,27/07/2015,12,nf,Baetis.rhodani,43
RIF,pre,27/07/2015,12,nf,Chironomini.indet,28
RIF,pre,27/07/2015,12,nf,Empididae.indet,1
RIF,pre,27/07/2015,12,nf,Gammarus.pulex,26
RIF,pre,27/07/2015,12,nf,Hydracnidia.indet,1
RIF,pre,27/07/2015,12,nf,Leuctra.fusca.digitata,6
RIF,pre,27/07/2015,12,nf,Leuctra.hippopus,4
RIF,pre,27/07/2015,12,nf,Nemoura.sp,2
RIF,pre,27/07/2015,12,nf,Orthocladiinae.indet,2
RIF,pre,27/07/2015,12,nf,Tanypodinae.indet,1
RUN,pre,27/07/2015,12,nf,Baetis.rhodani,35
RUN,pre,27/07/2015,12,nf,Chironomini.indet,4
RUN,pre,27/07/2015,12,nf,Gammarus.pulex,165
RUN,pre,27/07/2015,12,nf,Nemoura.sp,1
RUN,pre,27/07/2015,12,nf,Orthocladiinae.indet,2
RUN,pre,27/07/2015,12,nf,Radix.balthica,1
